,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,17,0.0,1.0,1.0,1.0
1,1.0,desktop,17,1.0,1.0,1.0,1.0
2,2.0,desktop,17,2.0,1.0,1.0,1.0
3,3.0,desktop,17,3.0,2.0,2.0,1.0
4,5.0,desktop,17,5.0,1.0,1.0,1.0
5,6.0,desktop,17,6.0,1.0,1.0,1.0
6,7.0,desktop,17,7.0,1.0,1.0,1.0
7,8.0,desktop,17,8.0,1.0,1.0,1.0
8,9.0,desktop,17,9.0,1.0,1.0,1.0
9,10.0,desktop,17,10.0,1.0,1.0,1.0
10,11.0,desktop,17,11.0,1.0,1.0,1.0
11,12.0,desktop,17,12.0,1.0,1.0,1.0
12,13.0,desktop,17,13.0,161.0,165.0,1.0
13,174.0,desktop,17,178.0,5.0,2.0,5.0
14,179.0,desktop,17,180.0,2.0,5.0,2.0
15,181.0,desktop,17,185.0,5.0,2.0,5.0
