,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,16,0.0,1.0,3.0,1.0
1,1.0,desktop,16,3.0,3.0,1.0,3.0
2,4.0,desktop,16,4.0,1.0,3.0,1.0
3,5.0,desktop,16,7.0,3.0,1.0,3.0
4,8.0,desktop,16,8.0,1.0,1.0,1.0
5,9.0,tablet,16,9.0,1.0,2.0,1.0
6,10.0,desktop,16,11.0,2.0,2.0,2.0
7,12.0,desktop,16,13.0,2.0,1.0,2.0
8,14.0,desktop,16,14.0,1.0,2.0,1.0
9,15.0,desktop,16,16.0,2.0,1.0,2.0
10,17.0,desktop,16,17.0,101.0,102.0,1.0
11,118.0,tablet,16,119.0,2.0,1.0,2.0
12,120.0,tablet,16,120.0,1.0,1.0,1.0
13,121.0,tablet,16,121.0,1.0,2.0,1.0
14,122.0,tablet,16,123.0,2.0,3.0,2.0
