,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,16,0.0,1.0,1.0,1.0
1,1.0,mobile,16,1.0,1.0,1.0,1.0
2,2.0,mobile,16,2.0,1.0,1.0,1.0
3,3.0,mobile,16,3.0,1.0,2.0,1.0
4,4.0,mobile,16,5.0,2.0,1.0,2.0
5,6.0,mobile,16,6.0,1.0,2.0,1.0
6,7.0,mobile,16,8.0,2.0,1.0,2.0
7,9.0,mobile,16,9.0,132.0,133.0,1.0
8,141.0,mobile,16,142.0,2.0,1.0,2.0
9,143.0,mobile,16,143.0,1.0,1.0,1.0
10,144.0,mobile,16,144.0,1.0,1.0,1.0
11,145.0,mobile,16,145.0,97.0,98.0,1.0
12,242.0,mobile,16,243.0,2.0,2.0,2.0
13,244.0,mobile,16,245.0,2.0,1.0,2.0
14,246.0,mobile,16,246.0,1.0,3.0,1.0
