,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,17,0.0,1.0,1.0,1.0
1,1.0,mobile,17,1.0,1.0,1.0,1.0
2,2.0,mobile,17,2.0,1.0,1.0,1.0
3,3.0,mobile,17,3.0,1.0,2.0,1.0
4,4.0,mobile,17,5.0,2.0,1.0,2.0
5,6.0,desktop,17,6.0,3.0,3.0,1.0
6,9.0,mobile,17,9.0,1.0,2.0,1.0
7,10.0,mobile,17,11.0,2.0,1.0,2.0
8,12.0,mobile,17,12.0,1.0,1.0,1.0
9,13.0,mobile,17,13.0,1.0,1.0,1.0
10,14.0,mobile,17,14.0,1.0,1.0,1.0
11,15.0,mobile,17,15.0,14.0,14.0,1.0
12,29.0,desktop,17,29.0,1.0,1.0,1.0
13,30.0,desktop,17,30.0,1.0,1.0,1.0
14,31.0,mobile,17,31.0,1.0,1.0,1.0
15,32.0,mobile,17,32.0,1.0,1.0,1.0
