,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,21,0.0,2.0,2.0,2.0
1,2.0,mobile,21,2.0,2.0,1.0,2.0
2,4.0,mobile,21,3.0,1.0,1.0,1.0
3,5.0,mobile,21,4.0,13.0,14.0,1.0
4,18.0,mobile,21,18.0,2.0,1.0,2.0
5,20.0,mobile,21,19.0,1.0,2.0,1.0
6,21.0,mobile,21,21.0,2.0,3.0,2.0
7,23.0,mobile,21,24.0,3.0,3.0,3.0
8,26.0,mobile,21,27.0,3.0,3.0,3.0
9,29.0,mobile,21,30.0,3.0,4.0,3.0
10,32.0,mobile,21,34.0,4.0,2.0,4.0
11,36.0,mobile,21,36.0,2.0,4.0,2.0
12,38.0,mobile,21,40.0,6.0,4.0,4.0
13,44.0,mobile,21,44.0,2.0,2.0,2.0
14,46.0,mobile,21,46.0,2.0,3.0,2.0
15,48.0,mobile,21,49.0,3.0,1.0,3.0
16,51.0,mobile,21,50.0,15.0,15.0,1.0
17,66.0,mobile,21,65.0,1.0,5.0,1.0
18,67.0,mobile,21,70.0,5.0,2.0,5.0
19,72.0,mobile,21,72.0,2.0,2.0,2.0
