,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,17,0.0,1.0,1.0,1.0
1,1.0,desktop,17,1.0,1.0,1.0,1.0
2,2.0,desktop,17,2.0,1.0,1.0,1.0
3,3.0,desktop,17,3.0,1.0,1.0,1.0
4,4.0,tablet,17,4.0,1.0,1.0,1.0
5,5.0,mobile,17,5.0,1.0,1.0,1.0
6,6.0,mobile,17,6.0,1.0,2.0,1.0
7,7.0,mobile,17,8.0,321.0,320.0,2.0
8,328.0,desktop,17,328.0,1.0,1.0,1.0
9,329.0,desktop,17,329.0,1.0,1.0,1.0
10,330.0,desktop,17,330.0,1.0,1.0,1.0
11,331.0,desktop,17,331.0,1.0,2.0,1.0
12,332.0,desktop,17,333.0,2.0,3.0,2.0
13,334.0,desktop,17,336.0,3.0,1.0,3.0
14,337.0,desktop,17,337.0,1.0,1.0,1.0
15,338.0,desktop,17,338.0,1.0,1.0,1.0
