,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,15,0.0,1.0,1.0,1.0
1,1.0,mobile,15,1.0,1.0,1.0,1.0
2,2.0,mobile,15,2.0,1.0,1.0,1.0
3,3.0,mobile,15,3.0,1.0,1.0,1.0
4,4.0,mobile,15,4.0,1.0,1.0,1.0
5,5.0,mobile,15,5.0,1.0,1.0,1.0
6,6.0,mobile,15,6.0,1.0,1.0,1.0
7,7.0,mobile,15,7.0,1.0,1.0,1.0
8,8.0,mobile,15,8.0,165.0,165.0,1.0
9,173.0,mobile,15,173.0,1.0,1.0,1.0
10,174.0,mobile,15,174.0,1.0,3.0,1.0
11,175.0,mobile,15,177.0,3.0,1.0,3.0
12,178.0,mobile,15,178.0,1.0,1.0,1.0
13,179.0,mobile,15,179.0,1.0,1.0,1.0
