,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,1.0,2.0,1.0
1,1.0,desktop,15,2.0,2.0,1.0,2.0
2,3.0,desktop,15,3.0,1.0,1.0,1.0
3,4.0,desktop,15,4.0,56.0,58.0,1.0
4,60.0,desktop,15,62.0,3.0,1.0,3.0
5,63.0,desktop,15,63.0,1.0,2.0,1.0
6,64.0,desktop,15,65.0,2.0,1.0,2.0
7,66.0,desktop,15,66.0,1.0,2.0,1.0
8,67.0,desktop,15,68.0,2.0,1.0,2.0
9,69.0,desktop,15,69.0,1.0,1.0,1.0
10,70.0,desktop,15,70.0,1.0,1.0,1.0
11,71.0,desktop,15,71.0,1.0,2.0,1.0
12,72.0,desktop,15,73.0,2.0,1.0,2.0
13,74.0,desktop,15,74.0,1.0,1.0,1.0
