,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,23,0.0,2.0,1.0,2.0
1,2.0,desktop,23,1.0,1.0,1.0,1.0
2,3.0,desktop,23,2.0,1.0,1.0,1.0
3,4.0,desktop,23,3.0,1.0,1.0,1.0
4,5.0,desktop,23,4.0,1.0,2.0,1.0
5,6.0,desktop,23,6.0,2.0,2.0,2.0
6,8.0,desktop,23,8.0,2.0,3.0,2.0
7,10.0,desktop,23,11.0,3.0,1.0,3.0
8,13.0,desktop,23,12.0,1.0,2.0,1.0
9,14.0,desktop,23,14.0,2.0,1.0,2.0
10,16.0,desktop,23,15.0,1.0,1.0,1.0
11,17.0,desktop,23,16.0,1.0,1.0,1.0
12,18.0,desktop,23,17.0,1.0,2.0,1.0
13,19.0,desktop,23,19.0,2.0,1.0,2.0
14,21.0,desktop,23,20.0,1.0,1.0,1.0
15,22.0,desktop,23,21.0,1.0,1.0,1.0
16,23.0,desktop,23,22.0,1.0,1.0,1.0
17,24.0,desktop,23,23.0,1.0,1.0,1.0
18,25.0,desktop,23,24.0,1.0,1.0,1.0
19,26.0,desktop,23,25.0,1.0,1.0,1.0
20,27.0,desktop,23,26.0,1.0,1.0,1.0
21,28.0,desktop,23,27.0,1.0,5.0,1.0
