,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,17,0.0,1.0,1.0,1.0
1,1.0,desktop,17,1.0,1.0,1.0,1.0
2,2.0,desktop,17,2.0,1.0,1.0,1.0
3,3.0,desktop,17,3.0,1.0,1.0,1.0
4,4.0,desktop,17,4.0,1.0,1.0,1.0
5,5.0,desktop,17,5.0,1.0,1.0,1.0
6,6.0,desktop,17,6.0,1.0,1.0,1.0
7,7.0,desktop,17,7.0,1.0,3.0,1.0
8,8.0,desktop,17,10.0,69.0,67.0,3.0
9,77.0,desktop,17,77.0,1.0,1.0,1.0
10,78.0,desktop,17,78.0,1.0,1.0,1.0
11,79.0,desktop,17,79.0,1.0,1.0,1.0
12,80.0,desktop,17,80.0,31.0,33.0,1.0
13,111.0,desktop,17,113.0,3.0,3.0,3.0
14,114.0,desktop,17,116.0,3.0,3.0,3.0
15,117.0,desktop,17,119.0,3.0,3.0,3.0
