,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,21,0.0,1.0,1.0,1.0
1,1.0,desktop,21,1.0,1.0,1.0,1.0
2,2.0,desktop,21,2.0,1.0,1.0,1.0
3,3.0,desktop,21,3.0,1.0,1.0,1.0
4,4.0,desktop,21,4.0,1.0,1.0,1.0
5,5.0,desktop,21,5.0,51.0,51.0,1.0
6,56.0,desktop,21,56.0,1.0,1.0,1.0
7,57.0,desktop,21,57.0,1.0,1.0,1.0
8,58.0,desktop,21,58.0,1.0,1.0,1.0
9,59.0,desktop,21,59.0,1.0,1.0,1.0
10,60.0,desktop,21,60.0,1.0,1.0,1.0
11,61.0,desktop,21,61.0,2.0,2.0,1.0
12,63.0,desktop,21,63.0,1.0,1.0,1.0
13,64.0,desktop,21,64.0,1.0,1.0,1.0
14,65.0,desktop,21,65.0,1.0,1.0,1.0
15,66.0,desktop,21,66.0,1.0,1.0,1.0
16,67.0,desktop,21,67.0,265.0,265.0,1.0
17,332.0,desktop,21,332.0,1.0,1.0,1.0
18,333.0,desktop,21,333.0,1.0,1.0,1.0
19,334.0,desktop,21,334.0,1.0,1.0,1.0
