,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,18,0.0,1.0,2.0,1.0
1,1.0,desktop,18,2.0,2.0,2.0,2.0
2,3.0,desktop,18,4.0,2.0,1.0,2.0
3,5.0,desktop,18,5.0,1.0,1.0,1.0
4,6.0,desktop,18,6.0,1.0,1.0,1.0
5,7.0,desktop,18,7.0,1.0,1.0,1.0
6,8.0,desktop,18,8.0,1.0,1.0,1.0
7,9.0,desktop,18,9.0,1.0,3.0,1.0
8,10.0,desktop,18,12.0,3.0,2.0,3.0
9,13.0,desktop,18,14.0,2.0,1.0,2.0
10,15.0,desktop,18,15.0,1.0,2.0,1.0
11,16.0,desktop,18,17.0,2.0,1.0,2.0
12,18.0,desktop,18,18.0,1.0,1.0,1.0
13,19.0,desktop,18,19.0,1.0,1.0,1.0
14,20.0,desktop,18,20.0,1.0,2.0,1.0
15,21.0,desktop,18,22.0,2.0,2.0,2.0
16,23.0,desktop,18,24.0,2.0,1.0,2.0
