,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,15,0.0,1.0,1.0,1.0
1,1.0,mobile,15,1.0,1.0,1.0,1.0
2,2.0,mobile,15,2.0,1.0,1.0,1.0
3,3.0,mobile,15,3.0,1.0,2.0,1.0
4,4.0,mobile,15,5.0,3.0,2.0,2.0
5,7.0,mobile,15,7.0,1.0,1.0,1.0
6,8.0,mobile,15,8.0,1.0,1.0,1.0
7,9.0,mobile,15,9.0,141.0,141.0,1.0
8,150.0,desktop,15,150.0,1.0,1.0,1.0
9,151.0,desktop,15,151.0,1.0,1.0,1.0
10,152.0,desktop,15,152.0,1.0,1.0,1.0
11,153.0,desktop,15,153.0,1.0,1.0,1.0
12,154.0,desktop,15,154.0,1.0,1.0,1.0
13,155.0,desktop,15,155.0,1.0,1.0,1.0
