,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,19,0.0,2.0,1.0,2.0
1,2.0,mobile,19,1.0,1.0,1.0,1.0
2,3.0,mobile,19,2.0,1.0,2.0,1.0
3,4.0,mobile,19,4.0,2.0,1.0,2.0
4,6.0,mobile,19,5.0,1.0,1.0,1.0
5,7.0,mobile,19,6.0,1.0,1.0,1.0
6,8.0,mobile,19,7.0,1.0,1.0,1.0
7,9.0,tablet,19,8.0,128.0,129.0,1.0
8,137.0,mobile,19,137.0,2.0,3.0,2.0
9,139.0,mobile,19,140.0,3.0,2.0,3.0
10,142.0,mobile,19,142.0,2.0,1.0,2.0
11,144.0,mobile,19,143.0,1.0,1.0,1.0
12,145.0,mobile,19,144.0,1.0,2.0,1.0
13,146.0,mobile,19,146.0,2.0,3.0,2.0
14,148.0,mobile,19,149.0,3.0,1.0,3.0
15,151.0,mobile,19,150.0,1.0,1.0,1.0
16,152.0,mobile,19,151.0,1.0,3.0,1.0
17,153.0,mobile,19,154.0,3.0,5.0,3.0
