,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,19,0.0,78.0,77.0,2.0
1,78.0,mobile,19,77.0,1.0,1.0,1.0
2,79.0,mobile,19,78.0,51.0,52.0,1.0
3,130.0,mobile,19,130.0,2.0,2.0,2.0
4,132.0,mobile,19,132.0,2.0,1.0,2.0
5,134.0,mobile,19,133.0,1.0,3.0,1.0
6,135.0,mobile,19,136.0,3.0,4.0,3.0
7,138.0,mobile,19,140.0,4.0,3.0,4.0
8,142.0,mobile,19,143.0,3.0,1.0,3.0
9,145.0,mobile,19,144.0,1.0,1.0,1.0
10,146.0,mobile,19,145.0,58.0,58.0,1.0
11,204.0,mobile,19,203.0,1.0,2.0,1.0
12,205.0,mobile,19,205.0,2.0,2.0,2.0
13,207.0,mobile,19,207.0,2.0,3.0,2.0
14,209.0,mobile,19,210.0,3.0,3.0,3.0
15,212.0,mobile,19,213.0,3.0,4.0,3.0
16,215.0,desktop,19,217.0,4.0,2.0,4.0
17,219.0,mobile,19,219.0,2.0,1.0,2.0
