,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,16,0.0,1.0,2.0,1.0
1,1.0,mobile,16,2.0,2.0,2.0,2.0
2,3.0,mobile,16,4.0,2.0,1.0,2.0
3,5.0,mobile,16,5.0,1.0,1.0,1.0
4,6.0,mobile,16,6.0,86.0,86.0,1.0
5,92.0,desktop,16,92.0,1.0,1.0,1.0
6,93.0,desktop,16,93.0,1.0,1.0,1.0
7,94.0,desktop,16,94.0,1.0,1.0,1.0
8,95.0,desktop,16,95.0,1.0,1.0,1.0
9,96.0,desktop,16,96.0,1.0,2.0,1.0
10,97.0,desktop,16,98.0,2.0,1.0,2.0
11,99.0,desktop,16,99.0,1.0,2.0,1.0
12,100.0,desktop,16,101.0,2.0,2.0,2.0
13,102.0,desktop,16,103.0,2.0,2.0,2.0
14,104.0,desktop,16,105.0,2.0,2.0,2.0
