,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,15,0.0,2.0,2.0,2.0
1,2.0,mobile,15,2.0,2.0,3.0,2.0
2,4.0,mobile,15,5.0,3.0,1.0,3.0
3,7.0,mobile,15,6.0,222.0,222.0,1.0
4,229.0,mobile,15,228.0,1.0,2.0,1.0
5,230.0,mobile,15,230.0,2.0,1.0,2.0
6,232.0,mobile,15,231.0,1.0,3.0,1.0
7,233.0,mobile,15,234.0,3.0,3.0,3.0
8,236.0,mobile,15,237.0,3.0,1.0,3.0
9,239.0,mobile,15,238.0,23.0,24.0,1.0
10,262.0,mobile,15,262.0,2.0,2.0,2.0
11,264.0,mobile,15,264.0,2.0,1.0,2.0
12,266.0,mobile,15,265.0,1.0,1.0,1.0
13,267.0,mobile,15,266.0,1.0,1.0,1.0
