,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,17,0.0,1.0,1.0,1.0
1,1.0,mobile,17,1.0,1.0,1.0,1.0
2,2.0,mobile,17,2.0,1.0,1.0,1.0
3,3.0,mobile,17,3.0,1.0,2.0,1.0
4,4.0,mobile,17,5.0,20.0,21.0,2.0
5,24.0,mobile,17,26.0,3.0,3.0,3.0
6,27.0,mobile,17,29.0,3.0,1.0,3.0
7,30.0,mobile,17,30.0,1.0,1.0,1.0
8,31.0,mobile,17,31.0,1.0,2.0,1.0
9,32.0,mobile,17,33.0,2.0,2.0,2.0
10,34.0,mobile,17,35.0,2.0,1.0,2.0
11,36.0,mobile,17,36.0,1.0,1.0,1.0
12,37.0,mobile,17,37.0,1.0,2.0,1.0
13,38.0,mobile,17,39.0,2.0,1.0,2.0
14,40.0,mobile,17,40.0,1.0,2.0,1.0
15,41.0,mobile,17,42.0,2.0,3.0,2.0
