,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,1.0,2.0,1.0
1,1.0,desktop,15,2.0,2.0,1.0,2.0
2,3.0,desktop,15,3.0,1.0,1.0,1.0
3,4.0,desktop,15,4.0,1.0,2.0,1.0
4,5.0,desktop,15,6.0,2.0,2.0,2.0
5,7.0,desktop,15,8.0,2.0,2.0,2.0
6,9.0,desktop,15,10.0,2.0,1.0,2.0
7,11.0,desktop,15,11.0,1.0,1.0,1.0
8,12.0,desktop,15,12.0,11.0,11.0,1.0
9,23.0,desktop,15,23.0,1.0,1.0,1.0
10,24.0,desktop,15,24.0,1.0,2.0,1.0
11,25.0,desktop,15,26.0,2.0,1.0,2.0
12,27.0,desktop,15,27.0,1.0,2.0,1.0
13,28.0,desktop,15,29.0,2.0,1.0,2.0
