,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,16,0.0,2.0,1.0,2.0
1,2.0,mobile,16,1.0,1.0,1.0,1.0
2,3.0,mobile,16,2.0,1.0,1.0,1.0
3,4.0,mobile,16,3.0,122.0,122.0,1.0
4,126.0,mobile,16,125.0,1.0,2.0,1.0
5,127.0,mobile,16,127.0,2.0,1.0,2.0
6,129.0,mobile,16,128.0,1.0,1.0,1.0
7,130.0,mobile,16,129.0,164.0,166.0,1.0
8,294.0,mobile,16,295.0,3.0,2.0,3.0
9,297.0,mobile,16,297.0,2.0,1.0,2.0
10,299.0,mobile,16,298.0,1.0,1.0,1.0
11,300.0,mobile,16,299.0,12.0,12.0,1.0
12,312.0,mobile,16,311.0,1.0,2.0,1.0
13,313.0,mobile,16,313.0,2.0,1.0,2.0
14,315.0,mobile,16,314.0,1.0,2.0,1.0
