,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,20,0.0,1.0,1.0,1.0
1,1.0,desktop,20,1.0,1.0,1.0,1.0
2,2.0,desktop,20,2.0,1.0,1.0,1.0
3,3.0,mobile,20,3.0,2.0,2.0,1.0
4,5.0,desktop,20,5.0,1.0,1.0,1.0
5,6.0,mobile,20,6.0,1.0,1.0,1.0
6,7.0,tablet,20,7.0,1.0,2.0,1.0
7,8.0,desktop,20,9.0,2.0,1.0,2.0
8,10.0,desktop,20,10.0,1.0,1.0,1.0
9,11.0,desktop,20,11.0,1.0,1.0,1.0
10,12.0,tablet,20,12.0,1.0,1.0,1.0
11,13.0,tablet,20,13.0,1.0,1.0,1.0
12,14.0,tablet,20,14.0,1.0,1.0,1.0
13,15.0,desktop,20,15.0,1.0,1.0,1.0
14,16.0,desktop,20,16.0,26.0,26.0,1.0
15,42.0,desktop,20,42.0,1.0,1.0,1.0
16,43.0,desktop,20,43.0,1.0,2.0,1.0
17,44.0,desktop,20,45.0,2.0,2.0,2.0
18,46.0,desktop,20,47.0,2.0,2.0,2.0
