,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,17,0.0,1.0,2.0,1.0
1,1.0,tablet,17,2.0,2.0,1.0,2.0
2,3.0,tablet,17,3.0,1.0,1.0,1.0
3,4.0,tablet,17,4.0,1.0,1.0,1.0
4,5.0,mobile,17,5.0,34.0,34.0,1.0
5,39.0,tablet,17,39.0,1.0,1.0,1.0
6,40.0,tablet,17,40.0,1.0,1.0,1.0
7,41.0,tablet,17,41.0,1.0,1.0,1.0
8,42.0,tablet,17,42.0,44.0,44.0,1.0
9,86.0,mobile,17,86.0,1.0,1.0,1.0
10,87.0,tablet,17,87.0,1.0,1.0,1.0
11,88.0,mobile,17,88.0,1.0,1.0,1.0
12,89.0,tablet,17,89.0,89.0,90.0,1.0
13,178.0,desktop,17,179.0,2.0,1.0,2.0
14,180.0,desktop,17,180.0,1.0,1.0,1.0
15,181.0,desktop,17,181.0,1.0,2.0,1.0
