,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,21,0.0,1.0,1.0,1.0
1,1.0,desktop,21,1.0,1.0,1.0,1.0
2,2.0,desktop,21,2.0,1.0,2.0,1.0
3,3.0,desktop,21,4.0,3.0,3.0,2.0
4,6.0,desktop,21,7.0,2.0,1.0,2.0
5,8.0,desktop,21,8.0,1.0,1.0,1.0
6,9.0,desktop,21,9.0,1.0,1.0,1.0
7,10.0,desktop,21,10.0,1.0,1.0,1.0
8,11.0,desktop,21,11.0,1.0,1.0,1.0
9,12.0,desktop,21,12.0,1.0,1.0,1.0
10,13.0,desktop,21,13.0,11.0,13.0,1.0
11,24.0,desktop,21,26.0,3.0,3.0,3.0
12,27.0,desktop,21,29.0,3.0,2.0,3.0
13,30.0,desktop,21,31.0,2.0,3.0,2.0
14,32.0,desktop,21,34.0,3.0,2.0,3.0
15,35.0,desktop,21,36.0,2.0,4.0,2.0
16,37.0,desktop,21,40.0,4.0,1.0,4.0
17,41.0,desktop,21,41.0,1.0,1.0,1.0
18,42.0,desktop,21,42.0,1.0,1.0,1.0
19,43.0,desktop,21,43.0,1.0,4.0,1.0
