,time,event0,event1,event2,event3,event4,event5
0,0.0,tablet,16,0.0,1.0,1.0,1.0
1,1.0,tablet,16,1.0,1.0,1.0,1.0
2,2.0,tablet,16,2.0,1.0,1.0,1.0
3,3.0,tablet,16,3.0,77.0,77.0,1.0
4,80.0,tablet,16,80.0,1.0,1.0,1.0
5,81.0,tablet,16,81.0,1.0,1.0,1.0
6,82.0,tablet,16,82.0,1.0,1.0,1.0
7,83.0,tablet,16,83.0,1.0,1.0,1.0
8,84.0,tablet,16,84.0,49.0,49.0,1.0
9,133.0,tablet,16,133.0,1.0,1.0,1.0
10,134.0,desktop,16,134.0,1.0,1.0,1.0
11,135.0,desktop,16,135.0,1.0,1.0,1.0
12,136.0,desktop,16,136.0,1.0,1.0,1.0
13,137.0,desktop,16,137.0,1.0,1.0,1.0
14,138.0,desktop,16,138.0,1.0,1.0,1.0
