,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,20,0.0,3.0,3.0,3.0
1,3.0,tablet,20,3.0,3.0,1.0,3.0
2,6.0,tablet,20,4.0,1.0,1.0,1.0
3,7.0,tablet,20,5.0,1.0,1.0,1.0
4,8.0,desktop,20,6.0,1.0,1.0,1.0
5,9.0,tablet,20,7.0,1.0,4.0,1.0
6,10.0,tablet,20,11.0,4.0,1.0,4.0
7,14.0,desktop,20,12.0,1.0,1.0,1.0
8,15.0,tablet,20,13.0,1.0,1.0,1.0
9,16.0,desktop,20,14.0,1.0,2.0,1.0
10,17.0,desktop,20,16.0,2.0,2.0,2.0
11,19.0,desktop,20,18.0,2.0,2.0,2.0
12,21.0,tablet,20,20.0,2.0,1.0,2.0
13,23.0,tablet,20,21.0,1.0,1.0,1.0
14,24.0,tablet,20,22.0,1.0,2.0,1.0
15,25.0,tablet,20,24.0,2.0,1.0,2.0
16,27.0,tablet,20,25.0,1.0,1.0,1.0
17,28.0,tablet,20,26.0,1.0,2.0,1.0
18,29.0,tablet,20,28.0,2.0,2.0,2.0
