,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,31,0.0,1.0,1.0,1.0
1,1.0,desktop,31,1.0,1.0,1.0,1.0
2,2.0,desktop,31,2.0,1.0,2.0,1.0
3,3.0,desktop,31,4.0,2.0,2.0,2.0
4,5.0,desktop,31,6.0,2.0,1.0,2.0
5,7.0,desktop,31,7.0,1.0,1.0,1.0
6,8.0,desktop,31,8.0,1.0,1.0,1.0
7,9.0,desktop,31,9.0,1.0,1.0,1.0
8,10.0,desktop,31,10.0,84.0,84.0,1.0
9,94.0,desktop,31,94.0,3.0,3.0,1.0
10,97.0,desktop,31,97.0,1.0,1.0,1.0
11,98.0,desktop,31,98.0,1.0,2.0,1.0
12,99.0,desktop,31,100.0,2.0,1.0,2.0
13,101.0,desktop,31,101.0,1.0,1.0,1.0
14,102.0,desktop,31,102.0,1.0,1.0,1.0
15,103.0,mobile,31,103.0,1.0,1.0,1.0
16,104.0,mobile,31,104.0,1.0,2.0,1.0
17,105.0,mobile,31,106.0,2.0,1.0,2.0
18,107.0,mobile,31,107.0,234.0,234.0,1.0
19,341.0,desktop,31,341.0,1.0,1.0,1.0
20,342.0,desktop,31,342.0,1.0,1.0,1.0
21,343.0,desktop,31,343.0,1.0,1.0,1.0
22,344.0,desktop,31,344.0,1.0,1.0,1.0
23,345.0,desktop,31,345.0,1.0,1.0,1.0
24,346.0,desktop,31,346.0,1.0,1.0,1.0
25,347.0,desktop,31,347.0,1.0,1.0,1.0
26,348.0,desktop,31,348.0,1.0,1.0,1.0
27,349.0,desktop,31,349.0,1.0,1.0,1.0
28,350.0,desktop,31,350.0,1.0,2.0,1.0
29,351.0,desktop,31,352.0,2.0,2.0,2.0
