,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,26,0.0,1.0,2.0,1.0
1,1.0,desktop,26,2.0,2.0,2.0,2.0
2,3.0,desktop,26,4.0,2.0,2.0,2.0
3,5.0,desktop,26,6.0,2.0,1.0,2.0
4,7.0,desktop,26,7.0,1.0,2.0,1.0
5,8.0,desktop,26,9.0,2.0,1.0,2.0
6,10.0,desktop,26,10.0,1.0,2.0,1.0
7,11.0,desktop,26,12.0,4.0,3.0,2.0
8,15.0,desktop,26,15.0,1.0,1.0,1.0
9,16.0,desktop,26,16.0,1.0,1.0,1.0
10,17.0,desktop,26,17.0,1.0,1.0,1.0
11,18.0,desktop,26,18.0,1.0,2.0,1.0
12,19.0,desktop,26,20.0,2.0,1.0,2.0
13,21.0,desktop,26,21.0,1.0,1.0,1.0
14,22.0,desktop,26,22.0,1.0,1.0,1.0
15,23.0,desktop,26,23.0,1.0,3.0,1.0
16,24.0,desktop,26,26.0,3.0,1.0,3.0
17,27.0,desktop,26,27.0,1.0,4.0,1.0
18,28.0,desktop,26,31.0,4.0,1.0,4.0
19,32.0,desktop,26,32.0,2.0,2.0,1.0
20,34.0,desktop,26,34.0,1.0,1.0,1.0
21,35.0,desktop,26,35.0,1.0,1.0,1.0
22,36.0,desktop,26,36.0,1.0,1.0,1.0
23,37.0,desktop,26,37.0,1.0,1.0,1.0
24,38.0,desktop,26,38.0,1.0,1.0,1.0
