,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,21,0.0,1.0,1.0,1.0
1,1.0,desktop,21,1.0,1.0,3.0,1.0
2,2.0,desktop,21,4.0,3.0,1.0,3.0
3,5.0,desktop,21,5.0,84.0,85.0,1.0
4,89.0,desktop,21,90.0,2.0,2.0,2.0
5,91.0,desktop,21,92.0,2.0,1.0,2.0
6,93.0,desktop,21,93.0,1.0,1.0,1.0
7,94.0,desktop,21,94.0,1.0,1.0,1.0
8,95.0,desktop,21,95.0,1.0,1.0,1.0
9,96.0,desktop,21,96.0,3.0,4.0,1.0
10,99.0,desktop,21,100.0,2.0,1.0,2.0
11,101.0,desktop,21,101.0,1.0,1.0,1.0
12,102.0,desktop,21,102.0,1.0,1.0,1.0
13,103.0,desktop,21,103.0,1.0,1.0,1.0
14,104.0,desktop,21,104.0,1.0,1.0,1.0
15,105.0,desktop,21,105.0,1.0,1.0,1.0
16,106.0,desktop,21,106.0,1.0,2.0,1.0
17,107.0,desktop,21,108.0,2.0,1.0,2.0
18,109.0,desktop,21,109.0,1.0,1.0,1.0
19,110.0,desktop,21,110.0,1.0,1.0,1.0
