,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,1.0,1.0,1.0
1,1.0,desktop,15,1.0,1.0,5.0,1.0
2,2.0,desktop,15,6.0,5.0,2.0,5.0
3,7.0,desktop,15,8.0,201.0,201.0,2.0
4,208.0,desktop,15,209.0,2.0,1.0,2.0
5,210.0,desktop,15,210.0,1.0,2.0,1.0
6,211.0,desktop,15,212.0,2.0,3.0,2.0
7,213.0,desktop,15,215.0,3.0,1.0,3.0
8,216.0,desktop,15,216.0,1.0,2.0,1.0
9,217.0,desktop,15,218.0,2.0,1.0,2.0
10,219.0,desktop,15,219.0,1.0,1.0,1.0
11,220.0,desktop,15,220.0,1.0,2.0,1.0
12,221.0,desktop,15,222.0,2.0,2.0,2.0
13,223.0,desktop,15,224.0,2.0,2.0,2.0
