,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,14,0.0,1.0,1.0,1.0
1,1.0,desktop,14,1.0,1.0,1.0,1.0
2,2.0,desktop,14,2.0,1.0,1.0,1.0
3,3.0,desktop,14,3.0,1.0,1.0,1.0
4,4.0,desktop,14,4.0,143.0,143.0,1.0
5,147.0,desktop,14,147.0,1.0,1.0,1.0
6,148.0,desktop,14,148.0,1.0,1.0,1.0
7,149.0,desktop,14,149.0,1.0,1.0,1.0
8,150.0,desktop,14,150.0,1.0,1.0,1.0
9,151.0,mobile,14,151.0,94.0,94.0,1.0
10,245.0,desktop,14,245.0,1.0,1.0,1.0
11,246.0,desktop,14,246.0,1.0,1.0,1.0
12,247.0,desktop,14,247.0,1.0,1.0,1.0
