,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,18,0.0,3.0,1.0,3.0
1,3.0,desktop,18,1.0,1.0,4.0,1.0
2,4.0,desktop,18,5.0,4.0,1.0,4.0
3,8.0,desktop,18,6.0,2.0,2.0,1.0
4,10.0,desktop,18,8.0,1.0,1.0,1.0
5,11.0,desktop,18,9.0,1.0,4.0,1.0
6,12.0,desktop,18,13.0,4.0,2.0,4.0
7,16.0,desktop,18,15.0,2.0,1.0,2.0
8,18.0,desktop,18,16.0,1.0,1.0,1.0
9,19.0,desktop,18,17.0,1.0,3.0,1.0
10,20.0,desktop,18,20.0,3.0,2.0,3.0
11,23.0,desktop,18,22.0,2.0,2.0,2.0
12,25.0,desktop,18,24.0,2.0,1.0,2.0
13,27.0,desktop,18,25.0,1.0,2.0,1.0
14,28.0,desktop,18,27.0,2.0,1.0,2.0
15,30.0,desktop,18,28.0,1.0,3.0,1.0
16,31.0,desktop,18,31.0,3.0,1.0,3.0
