,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,17,0.0,3.0,2.0,3.0
1,3.0,desktop,17,2.0,2.0,1.0,2.0
2,5.0,desktop,17,3.0,1.0,4.0,1.0
3,6.0,desktop,17,7.0,4.0,3.0,4.0
4,10.0,desktop,17,10.0,3.0,1.0,3.0
5,13.0,desktop,17,11.0,71.0,73.0,1.0
6,84.0,tablet,17,84.0,3.0,1.0,3.0
7,87.0,desktop,17,85.0,1.0,1.0,1.0
8,88.0,desktop,17,86.0,1.0,1.0,1.0
9,89.0,desktop,17,87.0,1.0,1.0,1.0
10,90.0,desktop,17,88.0,1.0,1.0,1.0
11,91.0,desktop,17,89.0,85.0,87.0,1.0
12,176.0,desktop,17,176.0,3.0,1.0,3.0
13,179.0,desktop,17,177.0,1.0,1.0,1.0
14,180.0,desktop,17,178.0,1.0,3.0,1.0
15,181.0,desktop,17,181.0,3.0,1.0,3.0
