,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,14,0.0,3.0,1.0,3.0
1,3.0,desktop,14,1.0,1.0,2.0,1.0
2,4.0,desktop,14,3.0,2.0,1.0,2.0
3,6.0,desktop,14,4.0,1.0,1.0,1.0
4,7.0,desktop,14,5.0,1.0,1.0,1.0
5,8.0,desktop,14,6.0,1.0,1.0,1.0
6,9.0,desktop,14,7.0,1.0,1.0,1.0
7,10.0,mobile,14,8.0,174.0,178.0,1.0
8,184.0,mobile,14,186.0,5.0,5.0,5.0
9,189.0,desktop,14,191.0,5.0,1.0,5.0
10,194.0,desktop,14,192.0,1.0,1.0,1.0
11,195.0,desktop,14,193.0,1.0,2.0,1.0
12,196.0,desktop,14,195.0,2.0,1.0,2.0
