,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,19,0.0,1.0,1.0,1.0
1,1.0,mobile,19,1.0,1.0,1.0,1.0
2,2.0,mobile,19,2.0,1.0,1.0,1.0
3,3.0,mobile,19,3.0,5.0,5.0,1.0
4,8.0,mobile,19,8.0,1.0,1.0,1.0
5,9.0,mobile,19,9.0,1.0,1.0,1.0
6,10.0,mobile,19,10.0,1.0,1.0,1.0
7,11.0,mobile,19,11.0,1.0,2.0,1.0
8,12.0,mobile,19,13.0,2.0,1.0,2.0
9,14.0,mobile,19,14.0,1.0,1.0,1.0
10,15.0,mobile,19,15.0,1.0,1.0,1.0
11,16.0,mobile,19,16.0,1.0,1.0,1.0
12,17.0,mobile,19,17.0,1.0,1.0,1.0
13,18.0,mobile,19,18.0,2.0,2.0,1.0
14,20.0,mobile,19,20.0,1.0,1.0,1.0
15,21.0,mobile,19,21.0,1.0,1.0,1.0
16,22.0,mobile,19,22.0,1.0,1.0,1.0
17,23.0,mobile,19,23.0,1.0,1.0,1.0
