,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,14,0.0,1.0,1.0,1.0
1,1.0,mobile,14,1.0,1.0,1.0,1.0
2,2.0,mobile,14,2.0,1.0,1.0,1.0
3,3.0,mobile,14,3.0,308.0,308.0,1.0
4,311.0,mobile,14,311.0,1.0,2.0,1.0
5,312.0,desktop,14,313.0,2.0,1.0,2.0
6,314.0,desktop,14,314.0,1.0,1.0,1.0
7,315.0,mobile,14,315.0,1.0,1.0,1.0
8,316.0,mobile,14,316.0,1.0,1.0,1.0
9,317.0,desktop,14,317.0,1.0,1.0,1.0
10,318.0,desktop,14,318.0,1.0,1.0,1.0
11,319.0,desktop,14,319.0,1.0,2.0,1.0
12,320.0,desktop,14,321.0,2.0,2.0,2.0
