,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,20,0.0,1.0,1.0,1.0
1,1.0,desktop,20,1.0,1.0,1.0,1.0
2,2.0,mobile,20,2.0,1.0,1.0,1.0
3,3.0,desktop,20,3.0,1.0,1.0,1.0
4,4.0,desktop,20,4.0,1.0,1.0,1.0
5,5.0,desktop,20,5.0,1.0,1.0,1.0
6,6.0,desktop,20,6.0,3.0,3.0,1.0
7,9.0,desktop,20,9.0,1.0,3.0,1.0
8,10.0,mobile,20,12.0,225.0,223.0,3.0
9,235.0,desktop,20,235.0,1.0,1.0,1.0
10,236.0,desktop,20,236.0,1.0,1.0,1.0
11,237.0,desktop,20,237.0,1.0,1.0,1.0
12,238.0,desktop,20,238.0,1.0,1.0,1.0
13,239.0,mobile,20,239.0,66.0,66.0,1.0
14,305.0,desktop,20,305.0,1.0,1.0,1.0
15,306.0,desktop,20,306.0,1.0,1.0,1.0
16,307.0,desktop,20,307.0,1.0,2.0,1.0
17,308.0,desktop,20,309.0,2.0,1.0,2.0
18,310.0,desktop,20,310.0,1.0,1.0,1.0
