,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,48,0.0,1.0,1.0,1.0
1,1.0,mobile,48,1.0,1.0,1.0,1.0
2,2.0,mobile,48,2.0,1.0,1.0,1.0
3,3.0,mobile,48,3.0,1.0,1.0,1.0
4,4.0,mobile,48,4.0,8.0,8.0,1.0
5,12.0,mobile,48,12.0,1.0,1.0,1.0
6,13.0,mobile,48,13.0,1.0,1.0,1.0
7,14.0,mobile,48,14.0,1.0,1.0,1.0
8,15.0,mobile,48,15.0,1.0,1.0,1.0
9,16.0,mobile,48,16.0,1.0,1.0,1.0
10,17.0,mobile,48,17.0,1.0,1.0,1.0
11,18.0,mobile,48,18.0,1.0,2.0,1.0
12,19.0,mobile,48,20.0,2.0,1.0,2.0
13,21.0,mobile,48,21.0,1.0,3.0,1.0
14,22.0,mobile,48,24.0,60.0,58.0,3.0
15,82.0,mobile,48,82.0,1.0,1.0,1.0
16,83.0,mobile,48,83.0,1.0,1.0,1.0
17,84.0,mobile,48,84.0,1.0,1.0,1.0
18,85.0,mobile,48,85.0,1.0,1.0,1.0
19,86.0,mobile,48,86.0,1.0,2.0,1.0
20,87.0,mobile,48,88.0,2.0,1.0,2.0
21,89.0,mobile,48,89.0,1.0,3.0,1.0
22,90.0,mobile,48,92.0,3.0,1.0,3.0
23,93.0,mobile,48,93.0,1.0,1.0,1.0
24,94.0,mobile,48,94.0,1.0,1.0,1.0
25,95.0,mobile,48,95.0,1.0,2.0,1.0
26,96.0,mobile,48,97.0,2.0,1.0,2.0
27,98.0,mobile,48,98.0,1.0,1.0,1.0
28,99.0,mobile,48,99.0,1.0,2.0,1.0
29,100.0,mobile,48,101.0,2.0,1.0,2.0
30,102.0,mobile,48,102.0,1.0,2.0,1.0
31,103.0,mobile,48,104.0,2.0,2.0,2.0
32,105.0,mobile,48,106.0,2.0,3.0,2.0
33,107.0,mobile,48,109.0,3.0,2.0,3.0
34,110.0,mobile,48,111.0,2.0,2.0,2.0
35,112.0,mobile,48,113.0,2.0,2.0,2.0
36,114.0,mobile,48,115.0,2.0,1.0,2.0
37,116.0,mobile,48,116.0,1.0,1.0,1.0
38,117.0,mobile,48,117.0,1.0,2.0,1.0
39,118.0,mobile,48,119.0,2.0,1.0,2.0
40,120.0,mobile,48,120.0,1.0,1.0,1.0
41,121.0,mobile,48,121.0,1.0,3.0,1.0
42,122.0,mobile,48,124.0,3.0,1.0,3.0
43,125.0,mobile,48,125.0,126.0,127.0,1.0
44,251.0,mobile,48,252.0,2.0,1.0,2.0
45,253.0,mobile,48,253.0,1.0,1.0,1.0
46,254.0,mobile,48,254.0,1.0,2.0,1.0
