,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,20,0.0,1.0,2.0,1.0
1,1.0,desktop,20,2.0,2.0,2.0,2.0
2,3.0,desktop,20,4.0,2.0,2.0,2.0
3,5.0,mobile,20,6.0,2.0,1.0,2.0
4,7.0,desktop,20,7.0,1.0,1.0,1.0
5,8.0,mobile,20,8.0,1.0,1.0,1.0
6,9.0,mobile,20,9.0,1.0,1.0,1.0
7,10.0,mobile,20,10.0,1.0,1.0,1.0
8,11.0,desktop,20,11.0,3.0,3.0,1.0
9,14.0,desktop,20,14.0,1.0,1.0,1.0
10,15.0,desktop,20,15.0,1.0,1.0,1.0
11,16.0,desktop,20,16.0,1.0,1.0,1.0
12,17.0,desktop,20,17.0,1.0,1.0,1.0
13,18.0,desktop,20,18.0,141.0,148.0,1.0
14,159.0,desktop,20,166.0,8.0,1.0,8.0
15,167.0,desktop,20,167.0,1.0,3.0,1.0
16,168.0,desktop,20,170.0,3.0,3.0,3.0
17,171.0,desktop,20,173.0,3.0,1.0,3.0
18,174.0,desktop,20,174.0,1.0,1.0,1.0
