,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,18,0.0,3.0,2.0,3.0
1,3.0,desktop,18,2.0,2.0,5.0,2.0
2,5.0,desktop,18,7.0,5.0,1.0,5.0
3,10.0,desktop,18,8.0,1.0,2.0,1.0
4,11.0,desktop,18,10.0,2.0,2.0,2.0
5,13.0,desktop,18,12.0,2.0,3.0,2.0
6,15.0,desktop,18,15.0,111.0,113.0,3.0
7,126.0,desktop,18,128.0,5.0,1.0,5.0
8,131.0,desktop,18,129.0,1.0,2.0,1.0
9,132.0,desktop,18,131.0,2.0,2.0,2.0
10,134.0,desktop,18,133.0,2.0,1.0,2.0
11,136.0,desktop,18,134.0,1.0,1.0,1.0
12,137.0,desktop,18,135.0,1.0,2.0,1.0
13,138.0,desktop,18,137.0,2.0,3.0,2.0
14,140.0,desktop,18,140.0,3.0,1.0,3.0
15,143.0,desktop,18,141.0,1.0,2.0,1.0
16,144.0,desktop,18,143.0,2.0,1.0,2.0
