,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,28,0.0,1.0,1.0,1.0
1,1.0,desktop,28,1.0,1.0,1.0,1.0
2,2.0,desktop,28,2.0,1.0,1.0,1.0
3,3.0,desktop,28,3.0,11.0,11.0,1.0
4,14.0,desktop,28,14.0,1.0,1.0,1.0
5,15.0,mobile,28,15.0,1.0,1.0,1.0
6,16.0,mobile,28,16.0,1.0,1.0,1.0
7,17.0,mobile,28,17.0,94.0,94.0,1.0
8,111.0,mobile,28,111.0,1.0,1.0,1.0
9,112.0,mobile,28,112.0,1.0,1.0,1.0
10,113.0,mobile,28,113.0,1.0,1.0,1.0
11,114.0,desktop,28,114.0,19.0,19.0,1.0
12,133.0,desktop,28,133.0,1.0,1.0,1.0
13,134.0,desktop,28,134.0,1.0,1.0,1.0
14,135.0,mobile,28,135.0,1.0,1.0,1.0
15,136.0,mobile,28,136.0,4.0,4.0,1.0
16,140.0,desktop,28,140.0,1.0,1.0,1.0
17,141.0,desktop,28,141.0,1.0,1.0,1.0
18,142.0,desktop,28,142.0,1.0,1.0,1.0
19,143.0,mobile,28,143.0,116.0,116.0,1.0
20,259.0,mobile,28,259.0,1.0,1.0,1.0
21,260.0,mobile,28,260.0,1.0,1.0,1.0
22,261.0,mobile,28,261.0,1.0,1.0,1.0
23,262.0,desktop,28,262.0,4.0,4.0,1.0
24,266.0,mobile,28,266.0,1.0,1.0,1.0
25,267.0,mobile,28,267.0,1.0,1.0,1.0
26,268.0,mobile,28,268.0,1.0,1.0,1.0
