,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,24,0.0,1.0,1.0,1.0
1,1.0,desktop,24,1.0,1.0,3.0,1.0
2,2.0,desktop,24,4.0,3.0,1.0,3.0
3,5.0,desktop,24,5.0,1.0,2.0,1.0
4,6.0,desktop,24,7.0,26.0,25.0,2.0
5,32.0,desktop,24,32.0,1.0,1.0,1.0
6,33.0,desktop,24,33.0,1.0,1.0,1.0
7,34.0,desktop,24,34.0,1.0,1.0,1.0
8,35.0,desktop,24,35.0,1.0,1.0,1.0
9,36.0,desktop,24,36.0,2.0,2.0,1.0
10,38.0,desktop,24,38.0,1.0,1.0,1.0
11,39.0,desktop,24,39.0,1.0,1.0,1.0
12,40.0,desktop,24,40.0,1.0,1.0,1.0
13,41.0,desktop,24,41.0,1.0,1.0,1.0
14,42.0,desktop,24,42.0,1.0,1.0,1.0
15,43.0,desktop,24,43.0,7.0,7.0,1.0
16,50.0,desktop,24,50.0,1.0,2.0,1.0
17,51.0,desktop,24,52.0,2.0,1.0,2.0
18,53.0,desktop,24,53.0,1.0,1.0,1.0
19,54.0,desktop,24,54.0,72.0,72.0,1.0
20,126.0,desktop,24,126.0,1.0,1.0,1.0
21,127.0,desktop,24,127.0,1.0,1.0,1.0
22,128.0,desktop,24,128.0,1.0,1.0,1.0
