,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,17,0.0,2.0,2.0,2.0
1,2.0,mobile,17,2.0,2.0,1.0,2.0
2,4.0,mobile,17,3.0,1.0,2.0,1.0
3,5.0,mobile,17,5.0,2.0,3.0,2.0
4,7.0,mobile,17,8.0,3.0,1.0,3.0
5,10.0,mobile,17,9.0,1.0,2.0,1.0
6,11.0,mobile,17,11.0,121.0,120.0,2.0
7,132.0,mobile,17,131.0,1.0,2.0,1.0
8,133.0,mobile,17,133.0,2.0,2.0,2.0
9,135.0,mobile,17,135.0,2.0,4.0,2.0
10,137.0,mobile,17,139.0,4.0,2.0,4.0
11,141.0,mobile,17,141.0,2.0,1.0,2.0
12,143.0,mobile,17,142.0,209.0,209.0,1.0
13,352.0,mobile,17,351.0,1.0,2.0,1.0
14,353.0,mobile,17,353.0,2.0,1.0,2.0
15,355.0,desktop,17,354.0,1.0,5.0,1.0
