,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,1.0,3.0,1.0
1,1.0,desktop,15,3.0,3.0,1.0,3.0
2,4.0,desktop,15,4.0,1.0,2.0,1.0
3,5.0,desktop,15,6.0,2.0,2.0,2.0
4,7.0,desktop,15,8.0,2.0,2.0,2.0
5,9.0,desktop,15,10.0,4.0,3.0,2.0
6,13.0,desktop,15,13.0,1.0,2.0,1.0
7,14.0,desktop,15,15.0,2.0,1.0,2.0
8,16.0,desktop,15,16.0,1.0,2.0,1.0
9,17.0,desktop,15,18.0,2.0,2.0,2.0
10,19.0,desktop,15,20.0,2.0,2.0,2.0
11,21.0,desktop,15,22.0,2.0,1.0,2.0
12,23.0,desktop,15,23.0,1.0,1.0,1.0
13,24.0,desktop,15,24.0,1.0,1.0,1.0
