,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,15,0.0,3.0,2.0,3.0
1,3.0,mobile,15,2.0,2.0,3.0,2.0
2,5.0,desktop,15,5.0,3.0,1.0,3.0
3,8.0,mobile,15,6.0,2.0,3.0,1.0
4,10.0,desktop,15,9.0,2.0,2.0,2.0
5,12.0,mobile,15,11.0,2.0,2.0,2.0
6,14.0,desktop,15,13.0,2.0,2.0,2.0
7,16.0,mobile,15,15.0,2.0,2.0,2.0
8,18.0,mobile,15,17.0,2.0,1.0,2.0
9,20.0,desktop,15,18.0,1.0,2.0,1.0
10,21.0,desktop,15,20.0,2.0,1.0,2.0
11,23.0,desktop,15,21.0,1.0,1.0,1.0
12,24.0,desktop,15,22.0,1.0,2.0,1.0
13,25.0,mobile,15,24.0,2.0,1.0,2.0
