,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,17,0.0,1.0,1.0,1.0
1,1.0,desktop,17,1.0,1.0,1.0,1.0
2,2.0,desktop,17,2.0,1.0,2.0,1.0
3,3.0,desktop,17,4.0,2.0,1.0,2.0
4,5.0,desktop,17,5.0,1.0,1.0,1.0
5,6.0,desktop,17,6.0,1.0,2.0,1.0
6,7.0,desktop,17,8.0,2.0,2.0,2.0
7,9.0,desktop,17,10.0,2.0,2.0,2.0
8,11.0,desktop,17,12.0,2.0,2.0,2.0
9,13.0,desktop,17,14.0,76.0,76.0,2.0
10,89.0,desktop,17,90.0,2.0,2.0,2.0
11,91.0,desktop,17,92.0,2.0,2.0,2.0
12,93.0,desktop,17,94.0,2.0,1.0,2.0
13,95.0,desktop,17,95.0,1.0,1.0,1.0
14,96.0,desktop,17,96.0,1.0,1.0,1.0
15,97.0,desktop,17,97.0,1.0,1.0,1.0
