,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,24,0.0,1.0,2.0,1.0
1,1.0,desktop,24,2.0,2.0,1.0,2.0
2,3.0,desktop,24,3.0,1.0,3.0,1.0
3,4.0,desktop,24,6.0,3.0,1.0,3.0
4,7.0,desktop,24,7.0,1.0,1.0,1.0
5,8.0,desktop,24,8.0,1.0,1.0,1.0
6,9.0,desktop,24,9.0,1.0,2.0,1.0
7,10.0,desktop,24,11.0,3.0,2.0,2.0
8,13.0,desktop,24,13.0,1.0,1.0,1.0
9,14.0,desktop,24,14.0,1.0,1.0,1.0
10,15.0,desktop,24,15.0,1.0,1.0,1.0
11,16.0,desktop,24,16.0,153.0,155.0,1.0
12,169.0,desktop,24,171.0,3.0,1.0,3.0
13,172.0,desktop,24,172.0,1.0,1.0,1.0
14,173.0,desktop,24,173.0,1.0,1.0,1.0
15,174.0,desktop,24,174.0,2.0,2.0,1.0
16,176.0,desktop,24,176.0,1.0,3.0,1.0
17,177.0,desktop,24,179.0,3.0,2.0,3.0
18,180.0,desktop,24,181.0,2.0,2.0,2.0
19,182.0,desktop,24,183.0,9.0,9.0,2.0
20,191.0,desktop,24,192.0,2.0,1.0,2.0
21,193.0,desktop,24,193.0,1.0,2.0,1.0
22,194.0,desktop,24,195.0,2.0,1.0,2.0
