,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,29,0.0,1.0,1.0,1.0
1,1.0,desktop,29,1.0,1.0,1.0,1.0
2,2.0,desktop,29,2.0,1.0,1.0,1.0
3,3.0,desktop,29,3.0,177.0,177.0,1.0
4,180.0,mobile,29,180.0,1.0,1.0,1.0
5,181.0,mobile,29,181.0,1.0,1.0,1.0
6,182.0,mobile,29,182.0,1.0,1.0,1.0
7,183.0,mobile,29,183.0,1.0,1.0,1.0
8,184.0,mobile,29,184.0,1.0,1.0,1.0
9,185.0,mobile,29,185.0,1.0,1.0,1.0
10,186.0,mobile,29,186.0,4.0,4.0,1.0
11,190.0,mobile,29,190.0,1.0,1.0,1.0
12,191.0,mobile,29,191.0,1.0,1.0,1.0
13,192.0,mobile,29,192.0,1.0,1.0,1.0
14,193.0,mobile,29,193.0,6.0,6.0,1.0
15,199.0,mobile,29,199.0,1.0,1.0,1.0
16,200.0,mobile,29,200.0,1.0,1.0,1.0
17,201.0,mobile,29,201.0,1.0,1.0,1.0
18,202.0,mobile,29,202.0,1.0,1.0,1.0
19,203.0,mobile,29,203.0,1.0,1.0,1.0
20,204.0,mobile,29,204.0,1.0,1.0,1.0
21,205.0,mobile,29,205.0,1.0,1.0,1.0
22,206.0,mobile,29,206.0,1.0,1.0,1.0
23,207.0,mobile,29,207.0,1.0,1.0,1.0
24,208.0,mobile,29,208.0,6.0,6.0,1.0
25,214.0,mobile,29,214.0,1.0,1.0,1.0
26,215.0,mobile,29,215.0,1.0,1.0,1.0
27,216.0,mobile,29,216.0,1.0,1.0,1.0
