,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,19,0.0,2.0,2.0,2.0
1,2.0,desktop,19,2.0,2.0,2.0,2.0
2,4.0,desktop,19,4.0,2.0,1.0,2.0
3,6.0,desktop,19,5.0,1.0,1.0,1.0
4,7.0,desktop,19,6.0,1.0,1.0,1.0
5,8.0,desktop,19,7.0,1.0,3.0,1.0
6,9.0,desktop,19,10.0,3.0,2.0,3.0
7,12.0,desktop,19,12.0,2.0,1.0,2.0
8,14.0,desktop,19,13.0,1.0,1.0,1.0
9,15.0,desktop,19,14.0,1.0,2.0,1.0
10,16.0,desktop,19,16.0,2.0,2.0,2.0
11,18.0,desktop,19,18.0,2.0,1.0,2.0
12,20.0,desktop,19,19.0,1.0,3.0,1.0
13,21.0,desktop,19,22.0,3.0,2.0,3.0
14,24.0,desktop,19,24.0,6.0,5.0,2.0
15,30.0,tablet,19,29.0,1.0,2.0,1.0
16,31.0,tablet,19,31.0,2.0,1.0,2.0
17,33.0,mobile,19,32.0,1.0,3.0,1.0
