,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,15,0.0,1.0,1.0,1.0
1,1.0,mobile,15,1.0,1.0,2.0,1.0
2,2.0,mobile,15,3.0,2.0,1.0,2.0
3,4.0,mobile,15,4.0,1.0,1.0,1.0
4,5.0,mobile,15,5.0,1.0,2.0,1.0
5,6.0,mobile,15,7.0,2.0,1.0,2.0
6,8.0,mobile,15,8.0,1.0,2.0,1.0
7,9.0,mobile,15,10.0,2.0,2.0,2.0
8,11.0,mobile,15,12.0,2.0,1.0,2.0
9,13.0,mobile,15,13.0,1.0,1.0,1.0
10,14.0,mobile,15,14.0,1.0,1.0,1.0
11,15.0,mobile,15,15.0,1.0,2.0,1.0
12,16.0,mobile,15,17.0,2.0,1.0,2.0
13,18.0,mobile,15,18.0,1.0,1.0,1.0
