,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,3.0,1.0,3.0
1,3.0,desktop,15,1.0,1.0,1.0,1.0
2,4.0,desktop,15,2.0,1.0,1.0,1.0
3,5.0,desktop,15,3.0,20.0,20.0,1.0
4,25.0,desktop,15,23.0,1.0,1.0,1.0
5,26.0,desktop,15,24.0,1.0,1.0,1.0
6,27.0,desktop,15,25.0,1.0,1.0,1.0
7,28.0,desktop,15,26.0,1.0,1.0,1.0
8,29.0,desktop,15,27.0,1.0,2.0,1.0
9,30.0,desktop,15,29.0,2.0,1.0,2.0
10,32.0,desktop,15,30.0,1.0,1.0,1.0
11,33.0,desktop,15,31.0,1.0,1.0,1.0
12,34.0,desktop,15,32.0,1.0,1.0,1.0
13,35.0,desktop,15,33.0,1.0,1.0,1.0
