,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,14,0.0,1.0,1.0,1.0
1,1.0,desktop,14,1.0,1.0,1.0,1.0
2,2.0,desktop,14,2.0,1.0,1.0,1.0
3,3.0,desktop,14,3.0,1.0,1.0,1.0
4,4.0,desktop,14,4.0,1.0,1.0,1.0
5,5.0,desktop,14,5.0,1.0,1.0,1.0
6,6.0,desktop,14,6.0,1.0,1.0,1.0
7,7.0,desktop,14,7.0,193.0,193.0,1.0
8,200.0,desktop,14,200.0,1.0,1.0,1.0
9,201.0,desktop,14,201.0,1.0,1.0,1.0
10,202.0,desktop,14,202.0,1.0,1.0,1.0
11,203.0,desktop,14,203.0,1.0,2.0,1.0
12,204.0,desktop,14,205.0,2.0,1.0,2.0
