,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,1.0,1.0,1.0
1,1.0,desktop,15,1.0,1.0,1.0,1.0
2,2.0,desktop,15,2.0,1.0,1.0,1.0
3,3.0,desktop,15,3.0,1.0,1.0,1.0
4,4.0,desktop,15,4.0,1.0,1.0,1.0
5,5.0,desktop,15,5.0,1.0,3.0,1.0
6,6.0,desktop,15,8.0,43.0,42.0,3.0
7,49.0,desktop,15,50.0,2.0,1.0,2.0
8,51.0,desktop,15,51.0,1.0,1.0,1.0
9,52.0,desktop,15,52.0,1.0,1.0,1.0
10,53.0,desktop,15,53.0,1.0,2.0,1.0
11,54.0,desktop,15,55.0,2.0,1.0,2.0
12,56.0,desktop,15,56.0,1.0,1.0,1.0
13,57.0,desktop,15,57.0,1.0,1.0,1.0
