,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,21,0.0,1.0,1.0,1.0
1,1.0,mobile,21,1.0,1.0,1.0,1.0
2,2.0,mobile,21,2.0,1.0,1.0,1.0
3,3.0,mobile,21,3.0,1.0,1.0,1.0
4,4.0,mobile,21,4.0,1.0,1.0,1.0
5,5.0,mobile,21,5.0,1.0,1.0,1.0
6,6.0,mobile,21,6.0,1.0,1.0,1.0
7,7.0,mobile,21,7.0,1.0,1.0,1.0
8,8.0,mobile,21,8.0,1.0,1.0,1.0
9,9.0,mobile,21,9.0,1.0,1.0,1.0
10,10.0,mobile,21,10.0,95.0,95.0,1.0
11,105.0,desktop,21,105.0,1.0,1.0,1.0
12,106.0,mobile,21,106.0,1.0,1.0,1.0
13,107.0,mobile,21,107.0,1.0,1.0,1.0
14,108.0,mobile,21,108.0,1.0,1.0,1.0
15,109.0,mobile,21,109.0,1.0,1.0,1.0
16,110.0,mobile,21,110.0,1.0,1.0,1.0
17,111.0,mobile,21,111.0,1.0,1.0,1.0
18,112.0,mobile,21,112.0,1.0,1.0,1.0
19,113.0,mobile,21,113.0,1.0,1.0,1.0
