,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,1.0,2.0,1.0
1,1.0,desktop,15,2.0,2.0,1.0,2.0
2,3.0,desktop,15,3.0,1.0,2.0,1.0
3,4.0,desktop,15,5.0,2.0,1.0,2.0
4,6.0,desktop,15,6.0,1.0,2.0,1.0
5,7.0,desktop,15,8.0,21.0,20.0,2.0
6,28.0,desktop,15,28.0,1.0,4.0,1.0
7,29.0,desktop,15,32.0,4.0,2.0,4.0
8,33.0,desktop,15,34.0,2.0,2.0,2.0
9,35.0,desktop,15,36.0,2.0,2.0,2.0
10,37.0,desktop,15,38.0,2.0,2.0,2.0
11,39.0,desktop,15,40.0,2.0,2.0,2.0
12,41.0,desktop,15,42.0,2.0,2.0,2.0
13,43.0,desktop,15,44.0,2.0,1.0,2.0
