,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,24,0.0,1.0,1.0,1.0
1,1.0,desktop,24,1.0,1.0,1.0,1.0
2,2.0,desktop,24,2.0,1.0,1.0,1.0
3,3.0,desktop,24,3.0,1.0,1.0,1.0
4,4.0,desktop,24,4.0,1.0,1.0,1.0
5,5.0,desktop,24,5.0,125.0,125.0,1.0
6,130.0,desktop,24,130.0,1.0,1.0,1.0
7,131.0,desktop,24,131.0,1.0,1.0,1.0
8,132.0,desktop,24,132.0,1.0,1.0,1.0
9,133.0,desktop,24,133.0,1.0,1.0,1.0
10,134.0,desktop,24,134.0,1.0,1.0,1.0
11,135.0,desktop,24,135.0,20.0,21.0,1.0
12,155.0,desktop,24,156.0,2.0,2.0,2.0
13,157.0,desktop,24,158.0,2.0,2.0,2.0
14,159.0,desktop,24,160.0,2.0,1.0,2.0
15,161.0,desktop,24,161.0,1.0,4.0,1.0
16,162.0,desktop,24,165.0,4.0,1.0,4.0
17,166.0,desktop,24,166.0,126.0,126.0,1.0
18,292.0,desktop,24,292.0,1.0,2.0,1.0
19,293.0,desktop,24,294.0,2.0,2.0,2.0
20,295.0,desktop,24,296.0,2.0,2.0,2.0
21,297.0,desktop,24,298.0,2.0,1.0,2.0
22,299.0,desktop,24,299.0,1.0,2.0,1.0
