,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,21,0.0,1.0,3.0,1.0
1,1.0,desktop,21,3.0,3.0,1.0,3.0
2,4.0,desktop,21,4.0,1.0,1.0,1.0
3,5.0,desktop,21,5.0,1.0,2.0,1.0
4,6.0,desktop,21,7.0,2.0,1.0,2.0
5,8.0,desktop,21,8.0,1.0,1.0,1.0
6,9.0,desktop,21,9.0,1.0,1.0,1.0
7,10.0,desktop,21,10.0,1.0,2.0,1.0
8,11.0,desktop,21,12.0,2.0,1.0,2.0
9,13.0,desktop,21,13.0,1.0,1.0,1.0
10,14.0,desktop,21,14.0,1.0,1.0,1.0
11,15.0,desktop,21,15.0,1.0,1.0,1.0
12,16.0,desktop,21,16.0,1.0,1.0,1.0
13,17.0,desktop,21,17.0,1.0,1.0,1.0
14,18.0,desktop,21,18.0,1.0,2.0,1.0
15,19.0,desktop,21,20.0,2.0,3.0,2.0
16,21.0,desktop,21,23.0,3.0,1.0,3.0
17,24.0,desktop,21,24.0,1.0,2.0,1.0
18,25.0,desktop,21,26.0,2.0,1.0,2.0
19,27.0,desktop,21,27.0,1.0,2.0,1.0
