,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,1.0,1.0,1.0
1,1.0,desktop,15,1.0,1.0,2.0,1.0
2,2.0,desktop,15,3.0,2.0,1.0,2.0
3,4.0,desktop,15,4.0,1.0,2.0,1.0
4,5.0,desktop,15,6.0,84.0,85.0,2.0
5,89.0,desktop,15,91.0,3.0,1.0,3.0
6,92.0,desktop,15,92.0,1.0,1.0,1.0
7,93.0,desktop,15,93.0,1.0,3.0,1.0
8,94.0,desktop,15,96.0,3.0,1.0,3.0
9,97.0,desktop,15,97.0,4.0,4.0,1.0
10,101.0,desktop,15,101.0,1.0,1.0,1.0
11,102.0,desktop,15,102.0,1.0,1.0,1.0
12,103.0,desktop,15,103.0,1.0,1.0,1.0
13,104.0,desktop,15,104.0,1.0,2.0,1.0
