,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,21,0.0,1.0,1.0,1.0
1,1.0,tablet,21,1.0,1.0,2.0,1.0
2,2.0,desktop,21,3.0,2.0,1.0,2.0
3,4.0,tablet,21,4.0,1.0,4.0,1.0
4,5.0,desktop,21,8.0,4.0,1.0,4.0
5,9.0,tablet,21,9.0,1.0,1.0,1.0
6,10.0,tablet,21,10.0,1.0,1.0,1.0
7,11.0,tablet,21,11.0,1.0,2.0,1.0
8,12.0,tablet,21,13.0,2.0,1.0,2.0
9,14.0,tablet,21,14.0,1.0,2.0,1.0
10,15.0,tablet,21,16.0,164.0,163.0,2.0
11,179.0,tablet,21,179.0,1.0,1.0,1.0
12,180.0,tablet,21,180.0,1.0,3.0,1.0
13,181.0,tablet,21,183.0,3.0,1.0,3.0
14,184.0,tablet,21,184.0,1.0,1.0,1.0
15,185.0,tablet,21,185.0,164.0,164.0,1.0
16,349.0,desktop,21,349.0,1.0,2.0,1.0
17,350.0,desktop,21,351.0,2.0,2.0,2.0
18,352.0,desktop,21,353.0,2.0,3.0,2.0
19,354.0,desktop,21,356.0,3.0,2.0,3.0
