,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,15,0.0,2.0,2.0,2.0
1,2.0,mobile,15,2.0,2.0,1.0,2.0
2,4.0,desktop,15,3.0,1.0,2.0,1.0
3,5.0,mobile,15,5.0,2.0,1.0,2.0
4,7.0,desktop,15,6.0,1.0,1.0,1.0
5,8.0,mobile,15,7.0,1.0,1.0,1.0
6,9.0,mobile,15,8.0,2.0,3.0,1.0
7,11.0,mobile,15,11.0,2.0,2.0,2.0
8,13.0,mobile,15,13.0,2.0,1.0,2.0
9,15.0,desktop,15,14.0,1.0,1.0,1.0
10,16.0,desktop,15,15.0,1.0,3.0,1.0
11,17.0,mobile,15,18.0,3.0,2.0,3.0
12,20.0,mobile,15,20.0,2.0,1.0,2.0
13,22.0,mobile,15,21.0,1.0,1.0,1.0
