,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,2.0,3.0,2.0
1,2.0,desktop,15,3.0,3.0,2.0,3.0
2,5.0,desktop,15,5.0,2.0,1.0,2.0
3,7.0,desktop,15,6.0,11.0,11.0,1.0
4,18.0,mobile,15,17.0,1.0,2.0,1.0
5,19.0,mobile,15,19.0,2.0,2.0,2.0
6,21.0,mobile,15,21.0,2.0,3.0,2.0
7,23.0,mobile,15,24.0,3.0,2.0,3.0
8,26.0,mobile,15,26.0,2.0,1.0,2.0
9,28.0,mobile,15,27.0,26.0,29.0,1.0
10,54.0,desktop,15,56.0,4.0,3.0,4.0
11,58.0,desktop,15,59.0,3.0,2.0,3.0
12,61.0,desktop,15,61.0,2.0,1.0,2.0
13,63.0,desktop,15,62.0,1.0,4.0,1.0
