,time,event0,event1,event2,event3,event4,event5
0,0.0,tablet,18,0.0,3.0,1.0,3.0
1,3.0,tablet,18,1.0,1.0,1.0,1.0
2,4.0,tablet,18,2.0,1.0,2.0,1.0
3,5.0,tablet,18,4.0,2.0,1.0,2.0
4,7.0,tablet,18,5.0,1.0,1.0,1.0
5,8.0,desktop,18,6.0,1.0,2.0,1.0
6,9.0,tablet,18,8.0,2.0,2.0,2.0
7,11.0,tablet,18,10.0,2.0,1.0,2.0
8,13.0,tablet,18,11.0,1.0,2.0,1.0
9,14.0,tablet,18,13.0,2.0,2.0,2.0
10,16.0,tablet,18,15.0,2.0,1.0,2.0
11,18.0,tablet,18,16.0,224.0,225.0,1.0
12,242.0,tablet,18,241.0,2.0,6.0,2.0
13,244.0,tablet,18,247.0,6.0,4.0,6.0
14,250.0,tablet,18,251.0,4.0,3.0,4.0
15,254.0,desktop,18,254.0,3.0,3.0,3.0
16,257.0,desktop,18,257.0,3.0,1.0,3.0
