,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,14,0.0,1.0,1.0,1.0
1,1.0,desktop,14,1.0,1.0,1.0,1.0
2,2.0,desktop,14,2.0,1.0,1.0,1.0
3,3.0,desktop,14,3.0,101.0,103.0,1.0
4,104.0,desktop,14,106.0,3.0,2.0,3.0
5,107.0,desktop,14,108.0,2.0,1.0,2.0
6,109.0,desktop,14,109.0,1.0,1.0,1.0
7,110.0,desktop,14,110.0,1.0,2.0,1.0
8,111.0,desktop,14,112.0,2.0,2.0,2.0
9,113.0,desktop,14,114.0,3.0,2.0,2.0
10,116.0,desktop,14,116.0,1.0,1.0,1.0
11,117.0,desktop,14,117.0,1.0,4.0,1.0
12,118.0,desktop,14,121.0,4.0,1.0,4.0
