,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,17,0.0,4.0,3.0,4.0
1,4.0,desktop,17,3.0,3.0,5.0,3.0
2,7.0,desktop,17,8.0,5.0,2.0,5.0
3,12.0,desktop,17,10.0,2.0,3.0,2.0
4,14.0,desktop,17,13.0,3.0,4.0,3.0
5,17.0,desktop,17,17.0,4.0,7.0,4.0
6,21.0,desktop,17,24.0,7.0,3.0,7.0
7,28.0,desktop,17,27.0,3.0,3.0,3.0
8,31.0,desktop,17,30.0,3.0,1.0,3.0
9,34.0,desktop,17,31.0,1.0,3.0,1.0
10,35.0,desktop,17,34.0,98.0,97.0,3.0
11,133.0,desktop,17,131.0,2.0,5.0,2.0
12,135.0,desktop,17,136.0,5.0,3.0,5.0
13,140.0,desktop,17,139.0,3.0,4.0,3.0
14,143.0,desktop,17,143.0,4.0,4.0,4.0
15,147.0,desktop,17,147.0,4.0,1.0,4.0
