,id,time,event,option1
0,54339169,0.03217592592592593,others,
1,54339169,0.3570833333333333,others,
2,54339169,0.38903935185185184,others,
3,54339169,0.42204861111111114,others,
4,54339169,0.45913194444444444,others,
5,54339169,0.4921064814814815,others,
6,54339169,0.6563657407407407,others,
7,54339169,0.6577314814814815,others,
8,54339169,0.6590046296296296,others,
9,54339169,0.6910300925925926,others,
10,54339169,0.7398032407407408,others,
11,54339169,0.773275462962963,others,
12,54339169,0.8235300925925926,others,
13,54339169,0.8248958333333334,others,
14,54339169,0.8266203703703704,others,
15,54339169,0.8426851851851852,others,
16,54339169,0.8745717592592592,others,
17,54339169,0.9065277777777778,others,
18,54339169,0.9408912037037037,others,
19,54339169,0.9480787037037037,others,
20,54339169,0.9501041666666666,others,
21,54339169,0.9819097222222222,others,
22,54339169,1.0166666666666666,others,
23,54339169,1.0516435185185184,others,
24,54339169,1.3820833333333333,others,
25,54339169,1.413761574074074,others,
26,54339169,1.4457407407407408,others,
27,54339169,1.9041435185185185,entertainment,
28,54339169,1.9046875,music,
29,54339169,1.9052546296296295,sports,
30,54339169,1.9063541666666666,music,
31,54339169,1.9091435185185186,music,
32,54339169,1.9100347222222223,music,
33,54339169,1.9120601851851853,music,
34,54339169,1.914837962962963,music,
35,54339169,1.9168865740740741,music,
36,54339169,1.9200810185185184,music,
37,54339169,1.9234837962962963,music,
38,54339169,1.9260185185185186,music,
39,54339169,1.927199074074074,music,
40,54339169,2.550428240740741,others,
41,54339169,2.581840277777778,others,
42,54339169,2.5827430555555555,others,
43,54339169,2.5875578703703703,drama,
44,54339169,2.619409722222222,drama,
45,54339169,2.658935185185185,movie,
46,54339169,2.734050925925926,daily life,
47,54339169,2.7641319444444443,daily life,
48,54339169,2.792708333333333,daily life,
49,54339169,2.821458333333333,daily life,
50,54339169,2.850023148148148,daily life,
51,54339169,2.8783333333333334,daily life,
52,54339169,2.9358796296296297,daily life,
53,54339169,2.964675925925926,daily life,
54,54339169,2.9934606481481483,daily life,
55,54339169,3.0236342592592593,daily life,
56,54339169,3.4370023148148148,daily life,
57,54339169,3.4658101851851852,daily life,
58,54339169,3.4947916666666665,daily life,
59,54339169,3.5235648148148146,daily life,
60,54339169,3.552337962962963,daily life,
61,54339169,3.5815046296296296,daily life,
62,54339169,3.729722222222222,daily life,
63,54339169,3.7431134259259258,daily life,
64,54339169,3.7719097222222224,daily life,
65,54339169,3.8007291666666667,daily life,
66,54339169,3.830671296296296,daily life,
67,54339169,3.8592708333333334,daily life,
68,54339169,3.887673611111111,daily life,
69,54339169,3.917847222222222,daily life,
70,54339169,3.946701388888889,daily life,
71,54339169,3.9755671296296295,daily life,
72,54339169,4.004155092592592,daily life,
73,54339169,4.032997685185185,daily life,
74,54339169,4.0619097222222225,daily life,
75,54339169,4.092534722222222,daily life,
76,54339169,4.3301388888888885,daily life,
77,54339169,4.358912037037037,daily life,
78,54339169,4.387638888888889,daily life,
79,54339169,4.44806712962963,daily life,
80,54339169,4.476898148148148,daily life,
81,54339169,4.506006944444445,drama,
82,54339169,4.904768518518519,drama,
83,54339169,4.948761574074074,drama,
84,54339169,4.978726851851852,drama,
85,54339169,5.006331018518519,drama,
86,54339169,5.037060185185185,drama,
87,54339169,5.856597222222222,drama,
88,54339169,5.887465277777777,drama,
89,54339169,5.900439814814815,drama,
90,54339169,5.97505787037037,drama,
91,54339169,6.517268518518518,drama,
92,54339169,6.547199074074074,drama,
93,54339169,6.576284722222222,drama,
94,54339169,6.662314814814815,drama,
95,54339169,6.859837962962963,drama,
96,54339169,6.890555555555555,drama,
97,54339169,6.920347222222222,drama,
98,54339169,6.950069444444445,drama,
99,54339169,6.981238425925926,drama,
100,54339169,7.012604166666667,drama,
101,54339169,7.04238425925926,drama,
102,54339169,7.318090277777777,drama,
103,54339169,7.320474537037037,drama,
104,54339169,7.351666666666667,drama,
105,54339169,7.381458333333334,drama,
106,54339169,7.430590277777778,drama,
107,54339169,7.461342592592593,drama,
108,54339169,7.492523148148148,drama,
109,54339169,7.5616666666666665,drama,
110,54339169,7.571782407407407,drama,
111,54339169,7.573194444444445,drama,
112,54339169,7.589745370370371,drama,
113,54339169,7.618761574074074,drama,
114,54339169,7.627025462962963,drama,
115,54339169,7.656585648148148,drama,
116,54339169,7.683310185185185,drama,
117,54339169,7.7086805555555555,drama,
118,54339169,7.739282407407408,drama,
119,54339169,7.741481481481482,drama,
120,54339169,7.758472222222222,drama,
121,54339169,7.789618055555556,drama,
122,54339169,7.816886574074074,drama,
123,54339169,7.834236111111111,drama,
124,54339169,7.846921296296296,drama,
125,54339169,7.875034722222222,drama,
126,54339169,7.902951388888889,drama,
127,54339169,7.935335648148148,others,
128,54339169,8.00400462962963,drama,
129,54339169,8.553032407407407,drama,
130,54339169,8.557326388888889,drama,
131,54339169,8.5865625,drama,
132,54339169,8.61605324074074,drama,
133,54339169,8.644791666666666,drama,
134,54339169,8.673530092592593,drama,
135,54339169,8.7471875,drama,
136,54339169,8.794837962962964,drama,
137,54339169,8.815497685185186,drama,
138,54339169,8.842280092592592,drama,
139,54339169,8.865555555555556,drama,
140,54339169,8.908101851851852,others,
141,54339169,9.293333333333333,drama,
142,54339169,9.313009259259259,drama,
143,54339169,9.3421875,drama,
144,54339169,9.369641203703704,drama,
145,54339169,9.46224537037037,entertainment,
146,54339169,9.478020833333334,entertainment,
147,54339169,9.504328703703704,entertainment,
148,54339169,9.512094907407407,entertainment,
149,54339169,9.579907407407408,drama,
150,54339169,9.581909722222223,entertainment,
151,54339169,9.58318287037037,entertainment,
152,54339169,9.588136574074074,entertainment,
153,54339169,9.5959375,entertainment,
154,54339169,9.727638888888889,movie,
155,54339169,9.792581018518518,others,
156,54339169,9.800474537037037,drama,
157,54339169,9.833796296296295,drama,
158,54339169,9.865497685185185,drama,
159,54339169,9.897048611111112,drama,
160,54339169,9.928310185185186,drama,
161,54339169,9.959652777777778,drama,
162,54339169,9.972627314814815,movie,
163,54339169,9.974421296296295,others,
164,54339169,10.551539351851853,entertainment,
165,54339169,10.55349537037037,entertainment,
166,54339169,10.554398148148149,entertainment,
167,54339169,10.559375,entertainment,
168,54339169,10.565891203703703,drama,
169,54339169,10.568310185185185,drama,
170,54339169,10.599085648148149,drama,
171,54339169,10.628773148148149,drama,
172,54339169,10.658402777777777,drama,
173,54339169,10.717326388888889,drama,
174,54339169,10.745868055555556,others,
175,54339169,10.848043981481482,drama,
176,54339169,10.849583333333333,drama,
177,54339169,10.850486111111111,drama,
178,54339169,10.881099537037038,drama,
179,54339169,10.91045138888889,drama,
180,54339169,10.939988425925925,drama,
181,54339169,10.969525462962963,drama,
182,54339169,10.999108796296296,drama,
183,54339169,11.02875,drama,
184,54339169,11.058379629629629,drama,
185,54339169,11.088136574074074,drama,
186,54339169,11.353275462962962,drama,
187,54339169,11.382824074074074,drama,
188,54339169,11.528391203703704,drama,
189,54339169,11.55800925925926,drama,
190,54339169,11.587858796296297,drama,
191,54339169,11.618206018518519,drama,
192,54339169,11.820069444444444,drama,
193,54339169,11.847893518518518,others,
194,54339169,11.92537037037037,drama,
195,54339169,11.958819444444444,drama,
196,54339169,11.976226851851852,others,
197,54339169,11.976863425925925,movie,
198,54339169,11.977905092592593,entertainment,
199,54339169,12.60375,drama,
200,54339169,12.634780092592592,drama,
201,54339169,12.66449074074074,drama,
202,54339169,12.665648148148149,drama,
203,54339169,12.697731481481481,drama,
204,54339169,12.729560185185186,drama,
205,54339169,12.761435185185185,drama,
206,54339169,12.793368055555556,drama,
207,54339169,12.82508101851852,drama,
208,54339169,12.85707175925926,drama,
209,54339169,12.888842592592592,drama,
210,54339169,12.920601851851853,drama,
211,54339169,13.345590277777777,drama,
212,54339169,13.346377314814815,drama,
213,54339169,13.375949074074073,drama,
214,54339169,13.407662037037037,drama,
215,54339169,13.438402777777778,drama,
216,54339169,13.485,drama,
217,54339169,13.486724537037038,drama,
218,54339169,13.506168981481482,drama,
219,54339169,13.864236111111111,drama,
220,54339169,13.867418981481482,drama,
221,54339169,13.897743055555555,drama,
222,54339169,14.855648148148148,drama,
223,54339169,14.856631944444445,drama,
224,54339169,14.888402777777777,drama,
225,54339169,14.91798611111111,drama,
226,54339169,14.949594907407407,drama,
227,54339169,14.952152777777778,drama,
